source_file,local_id,full_id,parent_id,pcode,pcode_name,name,description,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z
objects_1153_1093.slc,548,37a1ff20-8714-1046-fb03-382aeea2546d,0,9,volume,,,145.28036499023438,190.67111206054688,2040.2276611328125,0.5,0.5,0.0625
objects_1153_1093.slc,551,781f4213-21bd-85ee-5b36-17af2e1b294d,566,9,volume,,,-0.9016889929771423,0.004226999823004007,1.576416015625,0.494068443775177,0.3027043640613556,0.03253474831581116
objects_1153_1093.slc,552,9a7d5380-a331-d7c0-f431-99b355a1e211,566,9,volume,,,-0.8109850287437439,-0.04044099897146225,1.3039549589157104,0.061500079929828644,0.07000008225440979,0.009999999776482582
objects_1153_1093.slc,553,c43d2150-efa9-ad30-3a87-5419b06e3332,566,9,volume,,,-0.811083972454071,0.03695499897003174,1.3031009435653687,0.0636000856757164,0.06820008158683777,0.009999999776482582
objects_1153_1093.slc,554,0a6a629c-8726-536d-2b7a-78edb9170e31,566,9,volume,,,-1.461063027381897,-0.0063599999994039536,1.3231199979782104,2.120601177215576,0.7985507845878601,2.0617027282714844
objects_1153_1093.slc,555,3297202b-63fc-fcd3-8dbf-526dbc1c1bc5,566,9,volume,,,-1.64969003200531,-0.1011819988489151,0.019409000873565674,4.10987663269043,0.2742944657802582,3.8682308197021484
objects_1153_1093.slc,556,4e91ec5c-42be-9e90-9aaa-309e1164e6fe,566,9,volume,,,-1.6790499687194824,-0.00671500014141202,1.2952879667282104,2.0602710247039795,1.6132259368896484,0.12624487280845642
objects_1153_1093.slc,557,3e3f6cdc-36ea-f832-a899-5459389d1cc7,566,9,volume,,,-1.8976249694824219,-0.062408000230789185,1.955322027206421,2.0653176307678223,1.1793256998062134,1.1589901447296143
objects_1153_1093.slc,558,3baa7a00-7a95-6d6b-ed7b-b8228780233a,566,9,volume,,,-1.5492210388183594,-0.00749199977144599,0.4812009930610657,2.0125255584716797,0.9527447819709778,1.7567251920700073
objects_1153_1093.slc,559,91a4433c-c5c2-8417-ec7b-72a361d480a5,566,9,volume,,,-0.5568289756774902,-0.008987000212073326,1.0773930549621582,1.9647111892700195,0.025876466184854507,0.21709062159061432
objects_1153_1093.slc,560,88cd99fa-cce3-b3cd-9d00-f6e362b7d26c,566,9,volume,,,0.006895000115036964,0.002506999997422099,0.2647710144519806,1.504807949066162,0.6552625298500061,0.4857940971851349
objects_1153_1093.slc,561,0a84cde2-782b-4a15-5cb2-0ffe191a45cd,566,9,volume,,,0.0057020001113414764,0.0004970000009052455,0.5235599875450134,0.6679514050483704,1.4807696342468262,0.05973806232213974
objects_1153_1093.slc,562,0f251494-acc6-d9f8-ee23-667c5ec6d1e6,566,9,volume,,,0.010691000148653984,0.0041069998405873775,0.5986329913139343,1.4821830987930298,0.6898601055145264,0.08477108180522919
objects_1153_1093.slc,563,3d15a609-0be7-32fe-0116-dad1a1abc5c4,566,9,volume,,,0.010695000179111958,0.005905000027269125,0.6179199814796448,1.475089192390442,0.690081775188446,0.1328698843717575
objects_1153_1093.slc,564,bbc1b906-ead9-fb93-bc19-c434ed0a864e,566,9,volume,,,0.004100999794900417,0.0017999999690800905,0.5253909826278687,1.4718278646469116,0.6598513126373291,0.058344222605228424
objects_1153_1093.slc,565,f26e0202-8b8f-0c42-1a30-bf0e3cb6e135,566,9,volume,,,0.0057020001113414764,0.0004970000009052455,0.5222169756889343,0.6643720269203186,1.4786545038223267,0.04183891788125038
objects_1153_1093.slc,566,9fee9c61-5973-edd5-ef95-9c8c1defbe1d,0,9,volume,,,167.69363403320312,136.74168395996094,32.85667037963867,0.6887236833572388,1.949979305267334,0.048621922731399536
objects_1153_1093.slc,583,afeeec69-88a4-ebe1-d575-ed5ffe8e5d83,647,9,volume,,,0.7530360221862793,1.972898006439209,-3.3241078853607178,9.82280158996582,7.686784267425537,2.4601709842681885
objects_1153_1093.slc,584,9da5c1b1-9601-795d-53cf-21aafc99cab8,647,9,volume,,,-4.398996829986572,0.9661890268325806,-6.756993770599365,0.4671761393547058,1.7259610891342163,0.5069695711135864
objects_1153_1093.slc,585,bdf9700d-5bbf-668b-7ede-99e2d15ce8be,647,9,volume,,,-0.8345019817352295,1.3897730112075806,-0.7060009837150574,0.3775281310081482,0.44193950295448303,0.40727806091308594
objects_1153_1093.slc,586,7dcc2316-8ce0-1b26-6854-f45ebf620326,647,9,volume,,,-2.4603641033172607,1.3897730112075806,-0.7059990167617798,0.3775281310081482,0.44193950295448303,0.40727806091308594
objects_1153_1093.slc,587,47946f38-145d-2104-5eca-999e5213a0ff,647,9,volume,,,-10.312002182006836,2.2868690490722656,0.6624959707260132,0.36206600069999695,0.5214380025863647,4.2848405838012695
objects_1153_1093.slc,588,a35842a1-37f5-d1f9-a1b3-254c4ad3accf,647,9,volume,,,-10.3121976852417,2.2868690490722656,-5.486299991607666,0.36206600069999695,0.5214380025863647,4.2848405838012695
objects_1153_1093.slc,589,788c49c9-7240-25e7-7263-f35eb7876246,647,9,volume,,,-4.682085037231445,2.943972110748291,-2.323262929916382,21.18454933166504,10.127771377563477,5.742408752441406
objects_1153_1093.slc,590,a45a8dc5-9089-a1d6-30c3-ca8046e2ab5b,647,9,volume,,,5.318799018859863,0.6357409954071045,1.5733970403671265,0.8839117288589478,0.8839117288589478,0.7951604127883911
objects_1153_1093.slc,591,539da199-c7f4-5cec-cd95-9dced6b7dcd8,647,9,volume,,,3.4747068881988525,0.9289559721946716,-0.5283960103988647,1.8900892734527588,1.4588252305984497,1.9300727844238281
objects_1153_1093.slc,592,4a04a133-ac8c-b744-1a5e-1783164029aa,647,9,volume,,,4.927104949951172,0.6335440278053284,1.590602993965149,0.8371904492378235,0.7990509271621704,0.12262097746133804
objects_1153_1093.slc,594,83a3cd19-6de5-4968-eb1d-a6995bac4334,647,9,volume,,,3.689394950866699,0.857666015625,-0.7524060010910034,0.9721469879150391,1.3816688060760498,0.9637038707733154
objects_1153_1093.slc,595,68620226-cc42-40fc-b436-ce5fd1924247,647,9,volume,,,0.6819019913673401,1.552731990814209,0.10209599882364273,0.02143079973757267,0.3400336503982544,0.22625499963760376
objects_1153_1093.slc,596,6a6f42b7-456f-2f1f-6752-86fe81e1cfee,647,9,volume,,,-4.063197135925293,2.1977570056915283,-1.336603045463562,2.141815662384033,0.06660434603691101,0.7608990669250488
objects_1153_1093.slc,597,e15c055c-07d7-f7ec-4491-f38f075c31e1,647,9,volume,,,-7.161398887634277,4.395144939422607,0.41060200333595276,1.6081509590148926,0.7240384221076965,0.10848818719387054
objects_1153_1093.slc,598,e26471a3-43d7-6b23-3884-dab96c90154e,647,9,volume,,,-2.166198968887329,2.196047067642212,2.0975069999694824,2.141815662384033,0.06660434603691101,3.777103900909424
objects_1153_1093.slc,599,684db449-f31e-bc55-a452-64574b804fb1,647,9,volume,,,-4.057404041290283,2.19702410697937,0.5566009879112244,2.141815662384033,0.07812473177909851,2.93790864944458
objects_1153_1093.slc,600,2624a02b-cc3e-9317-2d68-2ac73f2b0da3,647,9,volume,,,-4.063199996948242,2.1989729404449463,-5.301699161529541,2.141815662384033,0.06660434603691101,3.7515759468078613
objects_1153_1093.slc,601,9f856494-9f25-f1d3-c089-c3fc079fc0e2,647,9,volume,,,-12.85310173034668,4.395145893096924,0.41060200333595276,1.6081509590148926,0.7240384221076965,0.10848818719387054
